a blue color trouser on the motorcycle	['color', 'motorcycle']	X	['on the', 'panted on the', 'pin on the', 'draped on the', 'standing on the', 'image on the', 'on the girls', 'lying on the', 'on the mans', 'is on the']		what color trouser on the motorcycle
a blue color trouser on the motorcycle	['trouser', 'blue']	X	['color', 'color red', 'khaki color', 'color gray', 'color cloth', 'shirt color', 'wearing blue color', 'cream color', 'colors', 'wearing white color']		what color trouser on the motorcycle
a blue color trouser on the motorcycle	['trouser', 'motorcycle']	on the	['on the', 'riding on the', 'on the side', 'standing on the', 'is on the', 'sitting on the', 'walking on the', 'lying on the', 'stand on the', 'remains on the']		what color trouser on the motorcycle
a blue color trouser on the motorcycle	['motorcycle', 'blue']		['color on', 'black in color on', 'on the', 'in red dress on', 'image on the', 'panted on the', 'draped on the', 'color in', 'in color', 'pin on the']		what color trouser on the motorcycle
the woman is wearing a net-like accessory over her forehead	['woman', 'forehead']		['is wearing', 'wearing over', 'is wearing all', 'wearing her', 'is over', 'wearing something on her', 'dressed for her', 'was wearing', 'wears her', 'over her']		what is around the woman's neck
the wheel of the motorcycle the woman is standing by.	['wheel', 'motorcycle']		['the', 'in the', 'behind the', 'on the', 'around the', 'down the', 'over the', 'for the', 'across the', 'crossing the']		what is at the front of the motorcycle
the wheel of the motorcycle the woman is standing by.	['motorcycle', 'woman']		['the', 'in the', 'near the', 'on the', 'around the', 'inside the', 'over the', 'behind the', 'for the', 'by the']		what is at the front of the motorcycle
a car coming down the road	['car', 'road']		['coming down', 'down the', 'coming down on', 'coming down from', 'walking down the', 'coming down onto', 'going down in', 'are coming down', 'laying down in the', 'coming up on']		what is in the middle of the road
a black jacket lying on the ground.	['ground', 'black']		['lying on the', 'in jacket standing on', 'is lying on the', 'sitting on the', 'jacket on', 'on jacket', 'lying on', 'on lying', 'walking on the', 'on the']		what is on the ground
the wheel of the motorcycle the woman is standing by.	['wheel', 'motorcycle']		['the', 'in the', 'behind the', 'on the', 'around the', 'down the', 'over the', 'for the', 'across the', 'crossing the']		what is placed on the motorcycle behind the woman
the wheel of the motorcycle the woman is standing by.	['wheel', 'woman']		['the', 'in the', 'around the', 'on the', 'by the', 'for the', 'with the', 'across the', 'over the', 'behind the']		what is placed on the motorcycle behind the woman
the wheel of the motorcycle the woman is standing by.	['motorcycle', 'woman']		['the', 'in the', 'near the', 'on the', 'around the', 'inside the', 'over the', 'behind the', 'for the', 'by the']		what is placed on the motorcycle behind the woman
gray car with headlights on	['car', 'headlights']		['with', 'with headlights', 'vehicle with', 'with rear', 'truck with', 'windshield with', 'with brake', 'with lights', 'with wheels', 'tire with']		what is shining on the front of the car
black trash bag on the ground	['trash', 'ground']		['bag on', 'on the', 'bags on', 'walking on the', 'panted on the', 'pulling bag on', 'parked on the', 'pin on the', 'on the side', 'draped on the']		what is the black covering on the ground
black trash bag on the ground	['bag', 'black']		['trash', 'garbage', 'black trash', 'black garbage', 'yellow trash', 'silver trash', 'trash can', 'on trash', 'litter', 'trash in']		what is the black covering on the ground
black trash bag on the ground	['bag', 'ground']		['on the', 'on the side', 'remains on the', 'lying on the', 'sitting on the', 'getting on the', 'standing on the', 'landing on the', 'walking on the', 'is on the']		what is the black covering on the ground
black trash bag on the ground	['ground', 'black']		['on trash', 'bag on', 'bags on', 'trash can on', 'plastic bag on', 'on the', 'paper bag on', 'tote bag on', 'pulling bag on', 'suitcase on']		what is the black covering on the ground
car is traveling on a dirt road	['car', 'dirt']		['are traveling on', 'is on', 'traveling on', 'is sitting on', 'on traveling on', 'is sleeping on', 'is talking on', 'travels on', 'is on the', 'travel on']		what is the car traveling on
car is traveling on a dirt road	['car', 'road']		['is on', 'on dirt', 'traveling on', 'are traveling on', 'dirt on road', 'has dirt on', 'walking on dirt', 'travels on', 'is sleeping on', 'traveled on']		what is the car traveling on
the ground is dirt	['ground', 'dirt']		['is', 'is inside', 'is for', 'is beside', 'that is', 'is in', 'is behind', 'area is', 'is around', 'is near']		what is the dirt ground for
woman in a black corset dress	['woman', 'black']		['in', 'in woman', 'woman in', 'black in', 'in black', 'in in', 'in white', 'white in', 'in man', 'man in']		what is the white area in the center of the black dress
woman in a black corset dress	['woman', 'dress']		['black in', 'in black', 'in black capri', 'wearing black in', 'in black shirt', 'shirt black in', 'in white', 'white in', 'in black glasses', 'in black metal']		what is the white area in the center of the black dress
woman in a black corset dress	['dress', 'black']		['dress', 'black dress', 'skirt', 'skirts', 'leather dress', 'hairband', 'sequined', 'chiffon', 'bikini', 'halter']		what is the white area in the center of the black dress
the grass where the woman is standing is dry and brown	['woman', 'brown']		['is standing', 'is', 'is standing on', 'is for', 'that is', 'is beside', 'is holding', 'is in', 'is facing', 'is above']		what is the woman doing
the wheel of the motorcycle the woman is standing by.	['wheel', 'woman']		['the', 'in the', 'around the', 'on the', 'by the', 'for the', 'with the', 'across the', 'over the', 'behind the']		what is the woman standing beside
the woman is wearing dark shoes	['woman', 'dark']		['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'is', 'wearing', 'wears', 'not wearing', 'person wearing', 'are wearing blue']		what is the woman wearing
the woman is wearing dark shoes	['woman', 'shoes']		['is wearing', 'wearing dark', 'wears dark', 'wearing dark blue', 'is wearing all', 'wearing dark brown', 'wears dark blue', 'wearing dark colored', 'was wearing', 'wearing gray']		what is the woman wearing
the woman is wearing dark shoes	['woman', 'dark']		['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'is', 'wearing', 'wears', 'not wearing', 'person wearing', 'are wearing blue']		what type of shoes is the woman wearing
the woman is wearing dark shoes	['woman', 'shoes']		['is wearing', 'wearing dark', 'wears dark', 'wearing dark blue', 'is wearing all', 'wearing dark brown', 'wears dark blue', 'wearing dark colored', 'was wearing', 'wearing gray']		what type of shoes is the woman wearing
satin trim on woman's cape	['satin', 'woman']		['trim on', 'trimmed on', 'on cutting', 'on', 'trim', 'on white cutting', 'pared on', 'trim around', 'chop on', 'on leather']		what type of trim is on the woman's cape
satin trim on woman's cape	['satin', 'cape']		['on woman', 'trim on', 'man on', 'on man', 'on girl', 'on lady', 'sunglasses on woman', 'trimmed on', 'woman on bike', 'on woman with blond']		what type of trim is on the woman's cape
satin trim on woman's cape	['trim', 'woman']		['on', 'on on', 'trim on', 'on man on', 'on woman', 'man on', 'on man', 'trimmed on', 'on girl', 'on cutting']		what type of trim is on the woman's cape
satin trim on woman's cape	['trim', 'cape']		['on woman', 'man on', 'on man', 'on girl', 'sunglasses on woman', 'woman on surfboard', 'woman on bike', 'on lady', 'on woman who', 'kissing woman on']		what type of trim is on the woman's cape
satin trim on woman's cape	['woman', 'cape']		['woman', 'man', 'dress woman', 'girl', 'woman wearing', 'woman wears', 'lady', 'boy', 'mother', 'jacket']		what type of trim is on the woman's cape
a row of cars parked on the grass	['cars', 'grass']		['parked on the', 'in parked on', 'on the', 'on parked', 'parked on', 'sitting on the', 'parked in the', 'walking on the', 'parked along the', 'located on the']		where are the cars parked at
row of parked vehicles in the field	['field', 'parked']		['in the', 'parked in the', 'in cars', 'vehicles parked in', 'walking in the', 'in the middle', 'are in the', 'flying in the', 'in', 'standing in the']		where are the cars parked
row of parked vehicles in the field	['field', 'parked']		['in the', 'parked in the', 'in cars', 'vehicles parked in', 'walking in the', 'in the middle', 'are in the', 'flying in the', 'in', 'standing in the']		where are the motorcycles parked at
row of parked vehicles in the field	['vehicles', 'field']		['in the', 'in the middle', 'is in the', 'are in the', 'standing in the', 'running in the', 'parked in the', 'jumping in the', 'sitting in the', 'walking in the']		where are the vehicles parked
row of parked vehicles in the field	['field', 'parked']		['in the', 'parked in the', 'in cars', 'vehicles parked in', 'walking in the', 'in the middle', 'are in the', 'flying in the', 'in', 'standing in the']		where are the vehicles parked
the sky is blue	['sky', 'blue']		['is', 'is above', 'is wearing', 'that is', 'is around', 'is beside', 'is standing', 'is for', 'is splashing', 'is an']		where is the clear blue sky
a car coming down the road	['car', 'road']		['coming down', 'down the', 'coming down on', 'coming down from', 'walking down the', 'coming down onto', 'going down in', 'are coming down', 'laying down in the', 'coming up on']		where is the only car we see head on
a blue suv in the parking lot.	['suv', 'parking']		['in the', 'parked in the', 'in the middle', 'sitting in the', 'standing in the', 'walking in the', 'is in the', 'jumping in the', 'sits in the', 'running in the']		where is the suv parked
a blue suv in the parking lot.	['suv', 'lot']		['parked in the', 'in parking', 'parking in', 'in the', 'walking in the', 'standing in the', 'sitting in the', 'gate in parking', 'in the middle', 'the']		where is the suv parked
the grass where the woman is standing is dry and brown	['woman', 'brown']		['is standing', 'is', 'is standing on', 'is for', 'that is', 'is beside', 'is holding', 'is in', 'is facing', 'is above']		where is the woman standing
